Nombre;Codigo;Clase
[amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.130 3.5.1.132];EC:3.5.1.130 3.5.1.132;Hydrolases
ornithine carbamoyltransferase [EC:2.1.3.3];EC:2.1.3.3;Transferases
argininosuccinate synthase [EC:6.3.4.5];EC:6.3.4.5;Ligases
argininosuccinate lyase [EC:4.3.2.1];EC:4.3.2.1;Lyases
ADP-ribose pyrophosphatase [EC:3.6.1.13];EC:3.6.1.13;Hydrolases
amidophosphoribosyltransferase [EC:2.4.2.14];EC:2.4.2.14;Transferases
phosphoribosylamine---glycine ligase [EC:6.3.4.13];EC:6.3.4.13;Ligases
phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2];EC:2.1.2.2;Transferases
phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3];EC:6.3.5.3;Ligases
phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1];EC:6.3.3.1;Ligases
phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6];EC:6.3.2.6;Ligases
adenylosuccinate lyase [EC:4.3.2.2];EC:4.3.2.2;Lyases
5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23];EC:6.3.4.23;Ligases
ATP adenylyltransferase [EC:2.7.7.53];EC:2.7.7.53;Transferases
sulfate adenylyltransferase [EC:2.7.7.4];EC:2.7.7.4;Transferases
adenylosuccinate synthase [EC:6.3.4.4];EC:6.3.4.4;Ligases
adenylate kinase [EC:2.7.4.3];EC:2.7.4.3;Transferases
ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1];EC:1.17.4.1;Oxidoreductases
nucleoside-diphosphate kinase [EC:2.7.4.6];EC:2.7.4.6;Transferases
nucleoside-triphosphatase [EC:3.6.1.15];EC:3.6.1.15;Hydrolases
adenylate cyclase, class 2 [EC:4.6.1.1];EC:4.6.1.1;Lyases
5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18];EC:6.3.4.18;Ligases
5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18];EC:5.4.99.18;Isomerases
XTP/dITP diphosphohydrolase [EC:3.6.1.66];EC:3.6.1.66;Hydrolases
GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2];EC:6.3.5.2;Ligases
carbamoyl-phosphate synthase small subunit [EC:6.3.5.5];EC:6.3.5.5;Ligases
aspartate carbamoyltransferase regulatory subunit;t;No informacion
dihydroorotase [EC:3.5.2.3];EC:3.5.2.3;Hydrolases
dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1];EC:1.3.98.1;Oxidoreductases
orotate phosphoribosyltransferase [EC:2.4.2.10];EC:2.4.2.10;Transferases
orotidine-5'-phosphate decarboxylase [EC:4.1.1.23];EC:4.1.1.23;Lyases
uracil phosphoribosyltransferase [EC:2.4.2.9];EC:2.4.2.9;Transferases
uridylate kinase [EC:2.7.4.22];EC:2.7.4.22;Transferases
CTP synthase [EC:6.3.4.2];EC:6.3.4.2;Ligases
dCTP deaminase [EC:3.5.4.13];EC:3.5.4.13;Hydrolases
cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21];EC:3.5.4.1 3.5.4.21;Hydrolases
thymidylate synthase (FAD) [EC:2.1.1.148];EC:2.1.1.148;Transferases
dTMP kinase [EC:2.7.4.9];EC:2.7.4.9;Transferases
CMP/dCMP kinase [EC:2.7.4.25];EC:2.7.4.25;Transferases
glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16];EC:2.6.1.16;Transferases
1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88];EC:1.2.1.88;Oxidoreductases
L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5];EC:3.5.1.1 3.4.19.5;Hydrolases
L-aspartate oxidase [EC:1.4.3.16];EC:1.4.3.16;Oxidoreductases
glycine hydroxymethyltransferase [EC:2.1.2.1];EC:2.1.2.1;Transferases
threonine dehydratase [EC:4.3.1.19];EC:4.3.1.19;Lyases
aminomethyltransferase [EC:2.1.2.10];EC:2.1.2.10;Transferases
dihydrolipoamide dehydrogenase [EC:1.8.1.4];EC:1.8.1.4;Oxidoreductases
glycine dehydrogenase subunit 2 [EC:1.4.4.2];EC:1.4.4.2;Oxidoreductases
threonine synthase [EC:4.2.3.1];EC:4.2.3.1;Lyases
homoserine kinase [EC:2.7.1.39];EC:2.7.1.39;Transferases
homoserine dehydrogenase [EC:1.1.1.3];EC:1.1.1.3;Oxidoreductases
aspartate-semialdehyde dehydrogenase [EC:1.2.1.11];EC:1.2.1.11;Oxidoreductases
aspartate kinase [EC:2.7.2.4];EC:2.7.2.4;Transferases
tryptophan synthase beta chain [EC:4.2.1.20];EC:4.2.1.20;Lyases
D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];EC:1.1.1.95 1.1.1.399;Oxidoreductases
4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7];EC:4.3.3.7;Lyases
cysteine synthase [EC:2.5.1.47];EC:2.5.1.47;Transferases
thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2];EC:2.8.1.1 2.8.1.2;Transferases
cystathionine gamma-synthase [EC:2.5.1.48];EC:2.5.1.48;Transferases
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14];EC:2.1.1.14;Transferases
adenosylhomocysteinase [EC:3.3.1.1];EC:3.3.1.1;Hydrolases
S-adenosylmethionine synthetase [EC:2.5.1.6];EC:2.5.1.6;Transferases
DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37];EC:2.1.1.37;Transferases
S-adenosylmethionine decarboxylase [EC:4.1.1.50];EC:4.1.1.50;Lyases
spermidine synthase [EC:2.5.1.16];EC:2.5.1.16;Transferases
5'-methylthioadenosine phosphorylase [EC:2.4.2.28];EC:2.4.2.28;Transferases
methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2];EC:5.4.99.2;Isomerases
methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1];EC:5.1.99.1;Isomerases
acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3];EC:6.4.1.2 6.4.1.3;Ligases
3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31];EC:1.1.1.31;Oxidoreductases
3-isopropylmalate dehydrogenase [EC:1.1.1.85];EC:1.1.1.85;Oxidoreductases
acetolactate synthase I/II/III large subunit [EC:2.2.1.6];EC:2.2.1.6;Transferases
3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35];EC:4.2.1.33 4.2.1.35;Lyases
ketol-acid reductoisomerase [EC:1.1.1.86];EC:1.1.1.86;Oxidoreductases
dihydroxy-acid dehydratase [EC:4.2.1.9];EC:4.2.1.9;Lyases
2-isopropylmalate synthase [EC:2.3.3.13];EC:2.3.3.13;Transferases
[lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43];EC:6.3.2.43;Ligases
2-aminoadipate transaminase [EC:2.6.1.-];EC:2.6.1.-;No informacion
N-methylhydantoinase B [EC:3.5.2.14];EC:3.5.2.14;Hydrolases
agmatinase [EC:3.5.3.11];EC:3.5.3.11;Hydrolases
ATP phosphoribosyltransferase [EC:2.4.2.17];EC:2.4.2.17;Transferases
phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31];EC:3.6.1.31;Hydrolases
phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19];EC:3.5.4.19;Hydrolases
phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16];EC:5.3.1.16;Isomerases
histidinol-phosphate aminotransferase [EC:2.6.1.9];EC:2.6.1.9;Transferases
imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19];EC:4.2.1.19;Lyases
imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10];EC:4.3.2.10;Lyases
maleylacetate reductase [EC:1.3.1.32];EC:1.3.1.32;Oxidoreductases
carboxymethylenebutenolidase [EC:3.1.1.45];EC:3.1.1.45;Hydrolases
3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157];EC:1.1.1.157;Oxidoreductases
3-dehydroquinate synthase [EC:4.2.3.4];EC:4.2.3.4;Lyases
3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54];EC:2.5.1.54;Transferases
3-dehydroquinate dehydratase I [EC:4.2.1.10];EC:4.2.1.10;Lyases
shikimate dehydrogenase [EC:1.1.1.25];EC:1.1.1.25;Oxidoreductases
shikimate kinase [EC:2.7.1.71];EC:2.7.1.71;Transferases
3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19];EC:2.5.1.19;Transferases
chorismate synthase [EC:4.2.3.5];EC:4.2.3.5;Lyases
anthranilate synthase component I [EC:4.1.3.27];EC:4.1.3.27;Lyases
chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12];EC:5.4.99.5 1.3.1.12;Isomerases
anthranilate phosphoribosyltransferase [EC:2.4.2.18];EC:2.4.2.18;Transferases
phosphoribosylanthranilate isomerase [EC:5.3.1.24];EC:5.3.1.24;Isomerases
indole-3-glycerol phosphate synthase [EC:4.1.1.48];EC:4.1.1.48;Lyases
tryptophan synthase alpha chain [EC:4.2.1.20];EC:4.2.1.20;Lyases
cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91];EC:4.2.1.51 4.2.1.91;Lyases
4-aminobutyrate aminotransferase [EC:2.6.1.19];EC:2.6.1.19;Transferases
taurine---2-oxoglutarate transaminase [EC:2.6.1.55];EC:2.6.1.55;Transferases
primary-amine oxidase [EC:1.4.3.21];EC:1.4.3.21;Oxidoreductases
4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36];EC:6.3.2.36;Ligases
gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13];EC:2.3.2.2 3.4.19.13;Transferases
methionyl-tRNA synthetase [EC:6.1.1.10];EC:6.1.1.10;Ligases
glycogen phosphorylase [EC:2.4.1.1];EC:2.4.1.1;Transferases
starch synthase [EC:2.4.1.21];EC:2.4.1.21;Transferases
trehalose synthase [EC:2.4.1.245];EC:2.4.1.245;Transferases
maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141];EC:3.2.1.141;Hydrolases
isoamylase [EC:3.2.1.68];EC:3.2.1.68;Hydrolases
alpha-amylase [EC:3.2.1.1];EC:3.2.1.1;Hydrolases
alpha-glucosidase [EC:3.2.1.20];EC:3.2.1.20;Hydrolases
UDP-glucose 4-epimerase [EC:5.1.3.2];EC:5.1.3.2;Isomerases
UDP-sulfoquinovose synthase [EC:3.13.1.1];EC:3.13.1.1;Hydrolases
myo-inositol-1-phosphate synthase [EC:5.5.1.4];EC:5.5.1.4;Isomerases
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25];EC:3.1.3.25;Hydrolases
UDP-N-acetylglucosamine diphosphorylase / glucose-1-phosphate thymidylyltransferase / UDP-N-acetylgalactosamine diphosphorylase / glucosamine-1-phosphate N-acetyltransferase / galactosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.7.7.24 2.7.7.83 2.3.1.157 2.3.1.276];EC:2.7.7.23 2.7.7.24 2.7.7.83 2.3.1.157 2.3.1.276;Transferases
dTDP-glucose 4,6-dehydratase [EC:4.2.1.46];EC:4.2.1.46;Lyases
dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13];EC:5.1.3.13;Isomerases
dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133];EC:1.1.1.133;Oxidoreductases
glycerol-3-phosphate dehydrogenase [EC:1.1.5.3];EC:1.1.5.3;Oxidoreductases
glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261];EC:1.1.1.261;Oxidoreductases
phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41];EC:2.5.1.41;Transferases
geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42];EC:2.5.1.42;Transferases
CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67];EC:2.7.7.67;Transferases
pyruvate dehydrogenase (quinone) [EC:1.2.5.1];EC:1.2.5.1;Oxidoreductases
acylphosphatase [EC:3.6.1.7];EC:3.6.1.7;Hydrolases
malate synthase [EC:2.3.3.9];EC:2.3.3.9;Transferases
malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38];EC:1.1.1.38;Oxidoreductases
phosphoenolpyruvate carboxylase [EC:4.1.1.31];EC:4.1.1.31;Lyases
pyruvate, water dikinase [EC:2.7.9.2];EC:2.7.9.2;Transferases
putative hydrolase of the HAD superfamily;y;No informacion
glycolate oxidase [EC:1.1.3.15];EC:1.1.3.15;Oxidoreductases
phosphoglycolate phosphatase [EC:3.1.3.18];EC:3.1.3.18;Hydrolases
isocitrate lyase [EC:4.1.3.1];EC:4.1.3.1;Lyases
methylisocitrate lyase [EC:4.1.3.30];EC:4.1.3.30;Lyases
5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2];EC:6.3.3.2;Ligases
malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.75 1.2.1.76];EC:1.2.1.75 1.2.1.76;Oxidoreductases
3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298];EC:1.1.1.298;Oxidoreductases
3-hydroxypropionyl-coenzyme A synthetase [EC:6.2.1.36];EC:6.2.1.36;Ligases
3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116];EC:4.2.1.116;Lyases
acryloyl-coenzyme A reductase [EC:1.3.1.84];EC:1.3.1.84;Oxidoreductases
succinyl-CoA reductase [EC:1.2.1.76];EC:1.2.1.76;Oxidoreductases
succinate semialdehyde reductase (NADPH) [EC:1.1.1.-];EC:1.1.1.-;No informacion
4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40];EC:6.2.1.40;Ligases
4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3];EC:4.2.1.120 5.3.3.3;Lyases
enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35];EC:4.2.1.17 1.1.1.35;Lyases
thiaminase (transcriptional activator TenA) [EC:3.5.99.2];EC:3.5.99.2;Hydrolases
hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3];EC:2.7.1.49 2.7.4.7 2.5.1.3;Transferases
thiamine-monophosphate kinase [EC:2.7.4.16];EC:2.7.4.16;Transferases
phosphomethylpyrimidine synthase [EC:4.1.99.17];EC:4.1.99.17;Lyases
6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78];EC:2.5.1.78;Transferases
riboflavin synthase [EC:2.5.1.9];EC:2.5.1.9;Transferases
3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12];EC:4.1.99.12;Lyases
riboflavin kinase, archaea type [EC:2.7.1.161];EC:2.7.1.161;Transferases
FAD synthetase [EC:2.7.7.2];EC:2.7.7.2;Transferases
NAD+ synthase [EC:6.3.1.5];EC:6.3.1.5;Ligases
NAD+ kinase [EC:2.7.1.23];EC:2.7.1.23;Transferases
nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1];EC:2.7.7.1;Transferases
nicotinate phosphoribosyltransferase [EC:6.3.4.21];EC:6.3.4.21;Ligases
nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19];EC:2.4.2.19;Transferases
quinolinate synthase [EC:2.5.1.72];EC:2.5.1.72;Transferases
3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11];EC:2.1.2.11;Transferases
phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5];EC:4.1.1.36 6.3.2.5;Lyases
pantoate kinase [EC:2.7.1.169];EC:2.7.1.169;Transferases
biotin synthase [EC:2.8.1.6];EC:2.8.1.6;Transferases
BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15];EC:6.3.4.15;Ligases
lipoyl synthase [EC:2.8.1.8];EC:2.8.1.8;Transferases
lipoate---protein ligase [EC:6.3.1.20];EC:6.3.1.20;Ligases
GTP cyclohydrolase IA [EC:3.5.4.16];EC:3.5.4.16;Hydrolases
GTP 3',8-cyclase [EC:4.1.99.22];EC:4.1.99.22;Lyases
7-carboxy-7-deazaguanine synthase [EC:4.3.99.3];EC:4.3.99.3;Lyases
7-cyano-7-deazaguanine synthase [EC:6.3.4.20];EC:6.3.4.20;Ligases
cyclic pyranopterin monophosphate synthase [EC:4.6.1.17];EC:4.6.1.17;Lyases
MoaE-MoaD fusion protein [EC:2.8.1.12];EC:2.8.1.12;Transferases
molybdopterin adenylyltransferase [EC:2.7.7.75];EC:2.7.7.75;Transferases
molybdopterin molybdotransferase [EC:2.10.1.1];EC:2.10.1.1;Transferases
molybdenum cofactor cytidylyltransferase [EC:2.7.7.76];EC:2.7.7.76;Transferases
porphobilinogen synthase [EC:4.2.1.24];EC:4.2.1.24;Lyases
glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8];EC:5.4.3.8;Isomerases
hydroxymethylbilane synthase [EC:2.5.1.61];EC:2.5.1.61;Transferases
uroporphyrinogen-III synthase [EC:4.2.1.75];EC:4.2.1.75;Lyases
uroporphyrin-III C-methyltransferase [EC:2.1.1.107];EC:2.1.1.107;Transferases
precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4];EC:1.3.1.76 4.99.1.4;Oxidoreductases
sirohydrochlorin cobaltochelatase [EC:4.99.1.3];EC:4.99.1.3;Lyases
precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151];EC:2.1.1.130 2.1.1.151;Transferases
precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271];EC:2.1.1.133 2.1.1.271;Transferases
precorrin-3B C17-methyltransferase [EC:2.1.1.131];EC:2.1.1.131;Transferases
cobalt-precorrin 5A hydrolase [EC:3.7.1.12];EC:3.7.1.12;Hydrolases
cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195];EC:2.1.1.195;Transferases
cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11];EC:6.3.5.9 6.3.5.11;Ligases
precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60];EC:5.4.99.61 5.4.99.60;Isomerases
adenosylcobyric acid synthase [EC:6.3.5.10];EC:6.3.5.10;Ligases
cob(I)alamin adenosyltransferase [EC:2.5.1.17];EC:2.5.1.17;Transferases
adenosylcobinamide-phosphate synthase [EC:6.3.1.10];EC:6.3.1.10;Ligases
adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26];EC:2.7.8.26;Transferases
glutamyl-tRNA reductase [EC:1.2.1.70];EC:1.2.1.70;Oxidoreductases
glutamyl-tRNA synthetase [EC:6.1.1.17];EC:6.1.1.17;Ligases
anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3];EC:1.21.98.3;Oxidoreductases
cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196];EC:2.1.1.196;Transferases
cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289];EC:2.1.1.289;Transferases
hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34];EC:1.1.1.34;Oxidoreductases
mevalonate kinase [EC:2.7.1.36];EC:2.7.1.36;Transferases
phosphomevalonate kinase [EC:2.7.4.2];EC:2.7.4.2;Transferases
diphosphomevalonate decarboxylase [EC:4.1.1.33];EC:4.1.1.33;Lyases
isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2];EC:5.3.3.2;Isomerases
geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29];EC:2.5.1.1 2.5.1.10 2.5.1.29;Transferases
hexaprenyl diphosphate synthase [EC:2.5.1.82];EC:2.5.1.82;Transferases
tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89];EC:2.5.1.89;Transferases
15-cis-phytoene synthase [EC:2.5.1.32];EC:2.5.1.32;Transferases
phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31];EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31;Oxidoreductases
sulfide:quinone oxidoreductase [EC:1.8.5.4];EC:1.8.5.4;Oxidoreductases
sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2];EC:1.8.1.2;Oxidoreductases
methanethiol oxidase [EC:1.8.3.4];EC:1.8.3.4;Oxidoreductases
phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10];EC:1.8.4.8 1.8.4.10;Oxidoreductases
nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23];EC:6.1.1.23;Ligases
aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7];EC:6.3.5.6 6.3.5.7;Ligases
