Nombre;Codigo;Clase
succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20];EC:1.2.1.16 1.2.1.79 1.2.1.20;Oxidoreductases
asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4];EC:6.3.5.4;Ligases
L-asparaginase [EC:3.5.1.1];EC:3.5.1.1;Hydrolases
D-glycerate 3-kinase [EC:2.7.1.31];EC:2.7.1.31;Transferases
D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];EC:1.1.1.95 1.1.1.399;Oxidoreductases
phosphoserine aminotransferase [EC:2.6.1.52];EC:2.6.1.52;Transferases
phosphoserine phosphatase [EC:3.1.3.3];EC:3.1.3.3;Hydrolases
alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];EC:2.6.1.44 2.6.1.45 2.6.1.51;Transferases
cystathionine beta-synthase [EC:4.2.1.22];EC:4.2.1.22;Lyases
glycine hydroxymethyltransferase [EC:2.1.2.1];EC:2.1.2.1;Transferases
L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19];EC:4.3.1.17 4.3.1.19;Lyases
D-serine ammonia-lyase [EC:4.3.1.18];EC:4.3.1.18;Lyases
aminomethyltransferase [EC:2.1.2.10];EC:2.1.2.10;Transferases
glycine dehydrogenase [EC:1.4.4.2];EC:1.4.4.2;Oxidoreductases
threonine aldolase [EC:4.1.2.48];EC:4.1.2.48;Lyases
threonine synthase [EC:4.2.3.1];EC:4.2.3.1;Lyases
homoserine kinase [EC:2.7.1.39];EC:2.7.1.39;Transferases
homoserine dehydrogenase [EC:1.1.1.3];EC:1.1.1.3;Oxidoreductases
aspartate-semialdehyde dehydrogenase [EC:1.2.1.11];EC:1.2.1.11;Oxidoreductases
aspartate kinase [EC:2.7.2.4];EC:2.7.2.4;Transferases
cystathionine gamma-lyase [EC:4.4.1.1];EC:4.4.1.1;Lyases
5-aminolevulinate synthase [EC:2.3.1.37];EC:2.3.1.37;Transferases
tryptophan synthase [EC:4.2.1.20];EC:4.2.1.20;Lyases
CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8];EC:2.7.8.8;Transferases
3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-];EC:1.1.1.381 1.1.1.-;Oxidoreductases
cysteine-S-conjugate beta-lyase [EC:4.4.1.13];EC:4.4.1.13;Lyases
cysteine synthase [EC:2.5.1.47];EC:2.5.1.47;Transferases
thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2];EC:2.8.1.1 2.8.1.2;Transferases
cystathionine gamma-synthase [EC:2.5.1.48];EC:2.5.1.48;Transferases
homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46];EC:2.3.1.31 2.3.1.46;Transferases
homocysteine S-methyltransferase [EC:2.1.1.10];EC:2.1.1.10;Transferases
adenosylhomocysteinase [EC:3.3.1.1];EC:3.3.1.1;Hydrolases
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14];EC:2.1.1.14;Transferases
L-methionine (R)-S-oxide reductase [EC:1.8.4.14];EC:1.8.4.14;Oxidoreductases
aromatic amino acid aminotransferase I / 2-aminoadipate transaminase [EC:2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5];EC:2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5;Transferases
S-adenosylmethionine synthetase [EC:2.5.1.6];EC:2.5.1.6;Transferases
S-adenosylmethionine decarboxylase [EC:4.1.1.50];EC:4.1.1.50;Lyases
spermidine synthase [EC:2.5.1.16];EC:2.5.1.16;Transferases
5'-methylthioadenosine phosphorylase [EC:2.4.2.28];EC:2.4.2.28;Transferases
methylthioribose-1-phosphate isomerase [EC:5.3.1.23];EC:5.3.1.23;Isomerases
methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109];EC:4.2.1.109;Lyases
enolase-phosphatase E1 [EC:3.1.3.77];EC:3.1.3.77;Hydrolases
1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54];EC:1.13.11.53 1.13.11.54;Oxidoreductases
spermine synthase [EC:2.5.1.22];EC:2.5.1.22;Transferases
branched-chain amino acid aminotransferase [EC:2.6.1.42];EC:2.6.1.42;Transferases
glutamate--cysteine ligase catalytic subunit [EC:6.3.2.2];EC:6.3.2.2;Ligases
glutathione synthase [EC:6.3.2.3];EC:6.3.2.3;Ligases
3-isopropylmalate dehydrogenase [EC:1.1.1.85];EC:1.1.1.85;Oxidoreductases
acetolactate synthase I/III small subunit [EC:2.2.1.6];EC:2.2.1.6;Transferases
ketol-acid reductoisomerase [EC:1.1.1.86];EC:1.1.1.86;Oxidoreductases
dihydroxy-acid dehydratase [EC:4.2.1.9];EC:4.2.1.9;Lyases
2-isopropylmalate synthase [EC:2.3.3.13];EC:2.3.3.13;Transferases
3-isopropylmalate dehydratase [EC:4.2.1.33];EC:4.2.1.33;Lyases
homoisocitrate dehydrogenase [EC:1.1.1.87];EC:1.1.1.87;Oxidoreductases
homoaconitate hydratase [EC:4.2.1.36];EC:4.2.1.36;Lyases
L-2-aminoadipate reductase [EC:1.2.1.95];EC:1.2.1.95;Oxidoreductases
saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10];EC:1.5.1.10;Oxidoreductases
saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7];EC:1.5.1.7;Oxidoreductases
homoaconitase [EC:4.2.1.-];EC:4.2.1.-;No informacion
homocitrate synthase [EC:2.3.3.14];EC:2.3.3.14;Transferases
[cytochrome c]-lysine N-methyltransferase [EC:2.1.1.59];EC:2.1.1.59;Transferases
[histone H3]-lysine79 N-trimethyltransferase [EC:2.1.1.360];EC:2.1.1.360;Transferases
polyamine oxidase [EC:1.5.3.17];EC:1.5.3.17;Oxidoreductases
glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41];EC:1.2.1.41;Oxidoreductases
glutamate 5-kinase [EC:2.7.2.11];EC:2.7.2.11;Transferases
ornithine--oxo-acid transaminase [EC:2.6.1.13];EC:2.6.1.13;Transferases
ornithine decarboxylase [EC:4.1.1.17];EC:4.1.1.17;Lyases
proline dehydrogenase [EC:1.5.5.2];EC:1.5.5.2;Oxidoreductases
pyrroline-5-carboxylate reductase [EC:1.5.1.2];EC:1.5.1.2;Oxidoreductases
ATP phosphoribosyltransferase [EC:2.4.2.17];EC:2.4.2.17;Transferases
phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase [EC:3.6.1.31 3.5.4.19 1.1.1.23];EC:3.6.1.31 3.5.4.19 1.1.1.23;Hydrolases
phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16];EC:5.3.1.16;Isomerases
histidinol-phosphate aminotransferase [EC:2.6.1.9];EC:2.6.1.9;Transferases
imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19];EC:4.2.1.19;Lyases
histidinol-phosphatase (PHP family) [EC:3.1.3.15];EC:3.1.3.15;Hydrolases
imidazole glycerol-phosphate synthase [EC:4.3.2.10];EC:4.3.2.10;Lyases
amidase [EC:3.5.1.4];EC:3.5.1.4;Hydrolases
phenylpyruvate decarboxylase [EC:4.1.1.-];EC:4.1.1.-;No informacion
aromatic amino acid aminotransferase II [EC:2.6.1.58 2.6.1.28];EC:2.6.1.58 2.6.1.28;Transferases
indoleamine 2,3-dioxygenase [EC:1.13.11.52];EC:1.13.11.52;Oxidoreductases
kynurenine formamidase [EC:3.5.1.9];EC:3.5.1.9;Hydrolases
kynureninase [EC:3.7.1.3];EC:3.7.1.3;Hydrolases
kynurenine aminotransferase [EC:2.6.1.7];EC:2.6.1.7;Transferases
kynurenine 3-monooxygenase [EC:1.14.13.9];EC:1.14.13.9;Oxidoreductases
3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6];EC:1.13.11.6;Oxidoreductases
catalase [EC:1.11.1.6];EC:1.11.1.6;Oxidoreductases
pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19];EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19;Lyases
3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54];EC:2.5.1.54;Transferases
chorismate synthase [EC:4.2.3.5];EC:4.2.3.5;Lyases
anthranilate synthase component I [EC:4.1.3.27];EC:4.1.3.27;Lyases
chorismate mutase [EC:5.4.99.5];EC:5.4.99.5;Isomerases
anthranilate phosphoribosyltransferase [EC:2.4.2.18];EC:2.4.2.18;Transferases
phosphoribosylanthranilate isomerase [EC:5.3.1.24];EC:5.3.1.24;Isomerases
anthranilate synthase / indole-3-glycerol phosphate synthase [EC:4.1.3.27 4.1.1.48];EC:4.1.3.27 4.1.1.48;Lyases
prephenate dehydratase [EC:4.2.1.51];EC:4.2.1.51;Lyases
prephenate dehydrogenase (NADP+) [EC:1.3.1.13];EC:1.3.1.13;Oxidoreductases
pantoate--beta-alanine ligase [EC:6.3.2.1];EC:6.3.2.1;Ligases
3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4];EC:3.1.2.4;Hydrolases
multifunctional beta-oxidation protein [EC:4.2.1.- 1.1.1.-];EC:4.2.1.- 1.1.1.-;No informacion
gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13];EC:2.3.2.2 3.4.19.13;Transferases
ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14];EC:2.7.7.14;Transferases
ethanolaminephosphotransferase [EC:2.7.8.1];EC:2.7.8.1;Transferases
choline-phosphate cytidylyltransferase [EC:2.7.7.15];EC:2.7.7.15;Transferases
diacylglycerol cholinephosphotransferase [EC:2.7.8.2];EC:2.7.8.2;Transferases
methionyl-tRNA synthetase [EC:6.1.1.10];EC:6.1.1.10;Ligases
thioredoxin reductase (NADPH) [EC:1.8.1.9];EC:1.8.1.9;Oxidoreductases
5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9];EC:3.5.2.9;Hydrolases
glutathione reductase (NADPH) [EC:1.8.1.7];EC:1.8.1.7;Oxidoreductases
glutathione S-transferase [EC:2.5.1.18];EC:2.5.1.18;Transferases
Cys-Gly metallodipeptidase DUG1 [EC:3.4.13.-];EC:3.4.13.-;No informacion
glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7];EC:4.3.2.7;Lyases
glucoamylase [EC:3.2.1.3];EC:3.2.1.3;Hydrolases
1,4-alpha-glucan branching enzyme [EC:2.4.1.18];EC:2.4.1.18;Transferases
glycogen phosphorylase [EC:2.4.1.1];EC:2.4.1.1;Transferases
trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347];EC:2.4.1.15 2.4.1.347;Transferases
trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12];EC:2.4.1.15 3.1.3.12;Transferases
alpha,alpha-trehalase [EC:3.2.1.28];EC:3.2.1.28;Hydrolases
glycogen synthase [EC:2.4.1.11];EC:2.4.1.11;Transferases
1,3-beta-glucan synthase [EC:2.4.1.34];EC:2.4.1.34;Transferases
glucan 1,3-beta-glucosidase [EC:3.2.1.58];EC:3.2.1.58;Hydrolases
dolichyldiphosphatase [EC:3.6.1.43];EC:3.6.1.43;Hydrolases
dolichol kinase [EC:2.7.1.108];EC:2.7.1.108;Transferases
dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117];EC:2.4.1.117;Transferases
